val-aux/num_turns/mean,_step,rollout_corr/log_ppl_abs_diff,timing_s/agent_loop/slowest/generate_sequences,critic/advantages/min,val-aux/beyondaime/reward/worst@8/std,actor/is_ratio_mean,val-aux/hmmt25/reward/best@2/std,timing_s/step,_runtime,critic/returns/min,rollout_corr/rollout_rs_seq_max_deviation,rollout_corr/rollout_rs_seq_fraction_low,val-aux/aime25/reward/best@2/mean,critic/advantages/max,perf/mfu/actor,rollout_corr/log_ppl_diff_max,training/rollout_probs_diff_mean,timing_per_token_ms/gen,val-aux/aime25/reward/worst@2/std,val-aux/beyondaime/reward/worst@8/mean,val-core/aime24/reward/mean@8,timing_s/agent_loop/slowest/response_length,response/aborted_ratio,critic/rewards/min,val-core/aime25/reward/mean@8,val-core/aime25/reward/best@8/mean,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_seq_min,val-aux/num_turns/max,val-core/avg/reward/best@8/std,rollout_corr/training_log_ppl,timing_s/agent_loop/tool_calls/mean,val-aux/brumo25/reward/worst@8/mean,val-aux/hmmt25/reward/best@2/mean,val-aux/brumo25/reward/worst@4/mean,_timestamp,critic/returns/max,val-aux/brumo25/reward/best@4/std,perf/time_per_step,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/hmmt25/reward/worst@2/std,rollout_corr/rollout_rs_std,rollout_corr/rollout_rs_seq_fraction_high,rollout_corr/rollout_rs_ratio_fraction_low,num_turns/min,response_length_non_aborted/mean,val-aux/hmmt25/reward/best@4/std,val-aux/aime24/reward/worst@2/mean,actor/entropy,timing_s/agent_loop/generate_sequences/mean,rollout_corr/training_ppl,timing_s/agent_loop/generate_sequences/max,val-aux/beyondaime/reward/std@8,val/generations,critic/returns/mean,val-aux/beyondaime/reward/worst@2/mean,val-aux/brumo25/reward/best@4/mean,critic/score/max,training/rollout_probs_diff_valid,val-aux/aime24/reward/best@2/mean,distill/teacher_kl,rollout_corr/rollout_rs_seq_std,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_ppl,val-aux/aime24/reward/worst@2/std,val-aux/brumo25/reward/worst@4/std,perf/cpu_memory_used_gb,training/rollout_probs_diff_max,val-core/aime24/reward/best@8/std,val-aux/beyondaime/reward/best@4/std,val-aux/beyondaime/reward/best@4/mean,response_length_non_aborted/min,response_length/min,training/rollout_actor_probs_pearson_corr,timing_per_token_ms/adv,val-aux/beyondaime/reward/worst@2/std,critic/score/mean,val-aux/hmmt25/reward/worst@2/mean,rollout_corr/rollout_rs_seq_mean,val-aux/aime24/reward/std@8,val-aux/aime25/reward/best@4/mean,val-core/hmmt25/reward/mean@8,val-aux/aime24/reward/worst@8/std,val-aux/num_turns/min,val-aux/brumo25/reward/best@2/std,val-aux/beyondaime/reward/worst@4/std,val-core/aime24/reward/best@8/mean,critic/rewards/mean,timing_s/reward,val-aux/aime25/reward/worst@4/std,val-aux/brumo25/reward/best@2/mean,timing_s/start_profile,val-core/hmmt25/reward/best@8/std,rollout_corr/ppl_ratio,response_length/max,prompt_length/min,val-core/avg/reward/mean@8,rollout_corr/log_ppl_diff_min,rollout_corr/log_ppl_diff,prompt_length/clip_ratio,val-aux/brumo25/reward/worst@8/std,val-core/beyondaime/reward/best@8/mean,prompt_length/mean,val-aux/hmmt25/reward/worst@8/std,timing_s/agent_loop/slowest/prompt_length,timing_s/old_log_prob_pre,val-aux/aime25/reward/worst@4/mean,actor/pg_loss,val-aux/aime24/reward/best@4/std,timing_s/agent_loop/tool_calls/min,val-aux/aime25/reward/worst@8/mean,rollout_corr/rollout_rs_eff_sample_size,rollout_corr/rollout_rs_mean,timing_s/adv,actor/lr,val-aux/aime25/reward/std@8,perf/max_memory_allocated_gb,timing_per_token_ms/update_actor,response_length_non_aborted/max,timing_s/update_actor,timing_s/agent_loop/tool_calls/max,val-core/avg/reward/best@8/mean,val-aux/aime24/reward/best@4/mean,rollout_corr/rollout_rs_max,val-aux/hmmt25/reward/std@8,val-core/brumo25/reward/mean@8,timing_s/agent_loop/generate_sequences/min,rollout_corr/rollout_rs_seq_max,timing_s/save_checkpoint,timing_s/agent_loop/slowest/tool_calls,rollout_corr/chi2_token,val-aux/aime25/reward/worst@8/std,critic/score/min,rollout_corr/rollout_log_ppl,val-aux/aime25/reward/worst@2/mean,val-aux/aime24/reward/worst@4/std,timing_s/testing,actor/grad_norm,val-core/hmmt25/reward/best@8/mean,rollout_corr/rollout_is_veto_fraction,training/global_step,num_turns/max,rollout_corr/kl,val-core/beyondaime/reward/mean@8,rollout_corr/rollout_rs_seq_masked_fraction,critic/advantages/mean,val-aux/hmmt25/reward/worst@4/mean,timing_s/stop_profile,response_length/clip_ratio,val-aux/hmmt25/reward/worst@8/mean,val-aux/hmmt25/reward/best@4/mean,val-aux/beyondaime/reward/best@2/mean,perf/max_memory_reserved_gb,val-aux/hmmt25/reward/worst@4/std,val-aux/brumo25/reward/std@8,val-aux/aime24/reward/best@2/std,val-core/beyondaime/reward/best@8/std,rollout_corr/chi2_seq,response_length_non_aborted/clip_ratio,val-aux/beyondaime/reward/best@2/std,val-core/brumo25/reward/best@8/std,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/brumo25/reward/worst@2/mean,rollout_corr/rollout_rs_masked_fraction,perf/total_num_tokens,val-aux/aime24/reward/worst@8/mean,critic/rewards/max,response_length/mean,training/rollout_probs_diff_std,val-aux/aime24/reward/worst@4/mean,val-core/aime25/reward/best@8/std,num_turns/mean,timing_s/gen,adv/mean,prompt_length/max,rollout_corr/rollout_rs_min,val-aux/brumo25/reward/worst@2/std,val-core/brumo25/reward/best@8/mean,rollout_corr/k3_kl,val-aux/beyondaime/reward/worst@4/mean,perf/throughput,training/epoch
,155,0.0006977917637414066,0.0,-63.30373001098633,,1.0,,1728.0296406570124,266378.527862943,-63.30373001098633,3.092101573944092,0.0,,12.590296745300293,0.1872424853451193,0.0032348036766052246,0.09988730400800705,0.07274089158127332,,,,8192.0,0.0,-1734.7005615234375,,,,0.7303047776222229,,,0.2304216449847445,0.0,,,,1770207925.5316017,12.590296745300293,,1728.0296406570124,0.0,,0.22541743516921997,0.00244140625,0.08620446175336838,2.0,7854.34521484375,,,0.5319212079048157,0.0,1.2628506813198328,0.0,,,-6.565426424742782e-09,,,4627.84619140625,1.0,,0.08445841073989868,0.13576482236385345,,1.2619818793609738,,,503.957763671875,1.0,,,,1716.0,1716.0,0.7949392199516296,0.00017828194531627607,,-663.3656005859375,,0.9709551334381104,,,,,,,,,-663.3656005859375,88.2134039819939,,,3.984000068157911e-05,,1.000674263574183,8192.0,35.0,,-0.0008390098810195923,0.0006739122818544274,0.0,,,93.91796875,,82.0,110.42325603804784,,1.1848835494987497e-06,,0.0,,0.944277483090801,0.9701888561248779,2.9020811719819903,1e-06,,211.650625705719,0.021847092968974895,8192.0,355.62791877397103,0.0,,,25694.4140625,,,0.0,4.092101573944092,,0.0,0.001405768096446991,,-1734.7005615234375,0.22974773356691003,,,,0.2000724971294403,,0.0,155.0,2.0,0.0006612620675241487,,0.998046875,-6.565426424742782e-09,,5.375995533540845e-05,0.86767578125,,,,218.40234375,,,,,181.81041109841317,0.86767578125,,,0.01279863528907299,,0.09900309890508652,16278043.0,,4627.84619140625,7854.34521484375,0.17809446156024933,,,2.0,1170.0880869679968,-6.535947338903725e-09,418.0,2.06115369216775e-09,,,0.0006800720082082989,,2355.00054759057,0.0
,156,0.0007983807190612424,0.0,-50.890419006347656,,1.0,,1663.6595971710049,268022.040053965,-50.890419006347656,5.51331090927124,0.0,,11.39062786102295,0.18733655545894962,0.0030242204666137695,0.09746716171503067,0.07078459044780834,,,,8192.0,0.0,-1727.069091796875,,,,0.7909698486328125,,,0.23968032153788954,0.0,,,,1770209589.38423,11.39062786102295,,1663.6595971710049,0.0,,0.2255396991968155,0.001953125,0.0836104080080986,2.0,7705.10009765625,,,0.5390981435775757,0.0,1.2751104980707169,0.0,,,-6.645265671068046e-09,,,1065.592041015625,1.0,,0.08819291740655899,0.18105345964431763,,1.27409472130239,,,503.1085205078125,1.0,,,,1380.0,1380.0,0.8057153224945068,0.00014211302706978966,,-679.5353393554688,,0.9737751483917236,,,,,,,,,-679.5353393554688,86.2239402999985,,,5.200004670768976e-05,,1.0007789069786668,8192.0,38.0,,-0.0010391473770141602,0.0007784533299854957,0.0,,,94.685546875,,105.0,109.95866336795734,,2.9755808126363803e-06,,0.0,,0.9444340803406561,0.9731211066246033,2.2701079520047642,1e-06,,211.650625705719,0.021752099998425443,8192.0,347.4671970429481,0.0,,,45794.98046875,,,0.0,6.51331090927124,,0.0,0.0012795180082321167,,-1727.069091796875,0.2389018686953932,,,,0.21042586863040924,,0.0,156.0,2.0,0.0007616506654812838,,0.9990234375,-6.645265671068046e-09,,5.337601760402322e-05,0.8232421875,,,,218.40234375,,,,,67.29030401585624,0.8232421875,,,0.013049709610641003,,0.09666011482477188,15973961.0,,1065.592041015625,7705.10009765625,0.17390964925289154,,,2.0,1116.9840225729859,-6.4397420729278565e-09,396.0,2.06115369216775e-09,,,0.0006977792827456142,,2400.425097051579,0.0
,157,0.0007454881533703883,0.0,-50.5045280456543,,1.0,,1643.320344065025,269687.945878443,-50.5045280456543,3.2532849311828613,0.0,,13.285985946655273,0.1870589073778652,0.0036502182483673096,0.09696272760629654,0.07029064129590323,,,,8192.0,0.0,-1604.892822265625,,,,0.7706149816513062,,,0.2392753962194547,0.0,,,,1770211232.89656,13.285985946655273,,1643.320344065025,0.0,,0.22406244277954102,0.00146484375,0.08332739770412445,2.0,7640.50146484375,,,0.5336638689041138,0.0,1.2745427517220378,0.0,,,-2.9343667495851378e-09,,,3549.5986328125,1.0,,0.08642168343067169,0.10411329567432404,,1.2736070016399026,,,503.865478515625,1.0,,,,1700.0,1700.0,0.8040384650230408,0.00018581201884543123,,-660.3049926757812,,0.9693586826324463,,,,,,,,,-660.3049926757812,85.49714876402868,,,4.636798985302448e-05,,1.0007202364504337,8192.0,38.0,,-0.0011141598224639893,0.0007198424345915555,0.0,,,96.615234375,,92.0,109.41093855700456,,2.6803001524910997e-06,,0.0,,0.9451582067542591,0.9672436118125916,2.9443057129974477,1e-06,,211.650625705719,0.02176076618944902,8192.0,344.81272314302623,0.0,,,27097.9765625,,,0.0,4.253284931182861,,0.0,0.001361113041639328,,-1604.892822265625,0.23855555441696197,,,,0.2369641214609146,,0.0,157.0,2.0,0.0007025914758287399,,0.998046875,-2.9343667495851378e-09,,5.072099156677723e-05,0.81640625,,,,218.40234375,,,,,182.07332044560462,0.81640625,,,0.012767652980983257,,0.09609504789113998,15845615.0,,3549.5986328125,7640.50146484375,0.17462599277496338,,,2.0,1099.890171466046,-2.416537414617892e-09,439.0,2.06115369216775e-09,,,0.0006897055668559915,,2410.6095712299234,0.0
,158,0.0007378749432973564,0.0,-47.640201568603516,,1.0,,1665.6244810989592,271396.77902824,-47.640201568603516,8.91886043548584,0.0,,11.439629554748535,0.18742745012241285,0.0032005608081817627,0.10076534003019333,0.07101208194519301,,,,8192.0,0.0,-1566.8106689453125,,,,0.748569905757904,,,0.24343503173440695,0.0,,,,1770212898.8019733,11.439629554748535,,1665.6244810989592,0.0,,0.22839051485061646,0.001953125,0.08715784549713135,2.0,7704.8271484375,,,0.5493649244308472,0.0,1.2796448227018118,0.0,,,-1.939368843295597e-08,,,2128.63330078125,1.0,,0.08690337091684341,0.21298526227474213,,1.27871273458004,,,505.23907470703125,1.0,,,,1606.0,1606.0,0.7990332245826721,0.0001059150256507816,,-669.575439453125,,0.9730556011199951,,,,,,,,,-669.575439453125,85.98010802001227,,,3.9488018956035376e-05,,1.0007142070680857,8192.0,39.0,,-0.0007923394441604614,0.0007138167384255212,0.0,,,94.263671875,,64.0,109.71220030600671,,3.088898480108071e-06,,0.0,,0.9428458550889811,0.9719604849815369,1.691731771978084,1e-06,,211.650625705719,0.02173494170062264,8192.0,347.16218224097975,0.0,,,72774.078125,,,0.0,9.91886043548584,,0.0,0.0014491956681013107,,-1566.8106689453125,0.24272121605463326,,,,0.22018729150295258,,0.0,158.0,2.0,0.0006995315686708636,,0.99951171875,-1.939368843295597e-08,,6.054498953744769e-05,0.81689453125,,,,218.40234375,,,,,122.03292293613777,0.81689453125,,,0.013337633572518826,,0.10049548000097275,15972538.0,,2128.63330078125,7704.8271484375,0.17778870463371277,,,2.0,1120.5341528850258,-1.9677496965186947e-08,354.0,2.06115369216775e-09,,,0.0007095690834830748,,2397.3798087822156,0.0
,159,0.0007326625636778772,0.0,-48.961002349853516,,1.0,,1708.6426176810055,274275.271379331,-48.961002349853516,77.85030364990234,0.0,,11.480633735656738,0.18787882906295747,0.003452509641647339,0.1006864607334137,0.07212358567232094,,,,8192.0,0.0,-1767.8238525390625,,,,0.792108416557312,,,0.2321423408575356,0.0,,,,1770214607.635755,11.480633735656738,,1708.6426176810055,0.0,,0.2265443503856659,0.0029296875,0.08662018179893494,2.0,7807.9912109375,,,0.5387095212936401,0.0,1.2653587805107236,0.0,,,1.3766910278434352e-08,,,358.05517578125,1.0,,0.08652155846357346,1.7245455980300903,,1.2644422119483352,,,504.99700927734375,1.0,,,,1813.0,1813.0,0.7959821224212646,0.00017434341396803068,,-675.5595703125,,1.0078063011169434,,,,,,,,,-675.5595703125,87.60815637902124,,,5.91360148973763e-05,,1.0007084468379617,8192.0,38.0,,-0.0010221898555755615,0.0007080666837282479,0.0,,,97.9375,,154.0,112.08201360999374,,2.961231318376889e-06,,0.0,,0.9436718887717822,1.008933424949646,2.822853841003962,1e-06,,211.650625705719,0.02174254727285602,8192.0,352.0410188459791,0.0,,,638290.3125,,,0.0,78.85030364990234,,0.0,0.0013675577938556671,,-1767.8238525390625,0.2314342730678618,,,,0.2707888185977936,,0.0,159.0,2.0,0.0006957172524835187,,0.99853515625,1.3766910278434352e-08,,5.120097193866968e-05,0.85009765625,,,,218.40234375,,,,,1236.6005818550475,0.85009765625,,,0.013004755601286888,,0.09962493181228638,16191342.0,,358.05517578125,7807.9912109375,0.17770877480506897,,,2.0,1153.3113815670367,1.3836857881699416e-08,336.0,2.06115369216775e-09,,,0.0006872338217362994,,2369.0357820371946,0.0
2.0,160,0.0007066294565447606,0.0,-52.808963775634766,0.01674838079113179,1.0,0.07868543805087652,2897.692127110029,276110.928888913,-52.808963775634766,3.959728240966797,0.0,0.25096666666666667,10.48746109008789,0.18854151331218527,0.002925962209701538,0.10131428390741348,0.07312254949323418,0.09456462296864195,0.006860000000000001,0.19583333333333333,7720.0,0.0,-1760.099365234375,0.2,0.3375,0.11246140885538448,0.7545671463012695,2.0,0.05912425002811504,0.22785514197312295,0.0,0.058399999999999994,0.12036666666666668,0.1012,1770217505.5175986,10.48746109008789,0.12919874222108282,2897.692127110029,0.0,0.04759920712017795,0.22639010846614838,0.00341796875,0.08728662878274918,2.0,7941.14501953125,0.07499545561969136,0.15616666666666668,0.5354617238044739,0.0,1.2598108695819974,0.0,0.07467771151371759,"{'nrows': 17, 'ncols': 31, '_latest_artifact_path': 'wandb-client-artifact://bzuy43k9z4v9ysyuizwq4r1awjoc6kcnjk7vnm49s3r3whd2dqh0wltvl63ei2vuqxchbwx3i0gm955iwfsy6al13thkcbhyhapu08mjwq9wo7w7vay5gmg7lat39wbx:latest/val/generations.table.json', 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'path': 'media/table/val/generations_159_ac0151950b74cf76a5a9.table.json', 'sha256': 'ac0151950b74cf76a5a9a227a8d6c9167c67d30ad77aac145e572eeaa272aa70', 'size': 4165742.0, 'artifact_path': 'wandb-client-artifact://b9fdrss8k7umxczy3sdfj12x9fx99fea80bwvowj9ymgazk9qzn2ja7msnlbvpjakii0jhsnaqaf6n9uxnl1625zw1ezhie2pqp1s3mrdziiz6jqklq34pj8492ii22i/val/generations.table.json'}",1.9312343724209313e-08,0.03977,0.4045666666666667,1866.9371337890625,1.0,0.23733333333333334,0.08606074005365372,0.16790665686130524,0.08816878549618054,1.2589381830766797,0.08204641391842915,0.10873422457890418,505.965087890625,1.0,0.051203132259667286,0.058206614387832596,0.13366,1745.0,1745.0,0.7925043106079102,0.0001039490858180969,0.0555475805980518,-683.4208984375,0.06233333333333333,0.9731025695800781,0.1018284369286481,0.30073333333333335,0.09166666666666666,0.048696639926262546,2.0,0.17498108412393515,0.033673201738140104,0.30573333333333336,-683.4208984375,88.94175904104486,0.06343572268648566,0.3347666666666667,3.852800000458956e-05,0.06426722792703989,1.0006786761805415,8192.0,36.0,0.16175,-0.0009027868509292603,0.0006783234057365917,0.0,0.060286177234805116,0.15815,95.7109375,0.010918824283866098,63.0,112.33259971701773,0.11443333333333333,3.3392416689537185e-06,0.07183881003667332,0.0,0.09000000000000001,0.9436907852483967,0.9726598262786865,1.7109480029903352,1e-06,0.12190489652895294,211.650625705719,0.021742885311754324,8192.0,357.8766076739994,0.0,0.2890833333333333,0.2742333333333333,32944.42578125,0.07519627858081715,0.25,0.0,4.959728240966797,11.68607915501343,0.0,0.0013747643679380417,0.04092386009680086,-1760.099365234375,0.22717681876383722,0.14873333333333333,0.06160544812095873,1135.3656536730123,0.2644481956958771,0.1877,0.0,160.0,2.0,0.0006686493743472965,0.07125,0.9990234375,1.9312343724209313e-08,0.046266666666666664,5.545699968934059e-05,0.9033203125,0.0366,0.15283333333333332,0.10295,218.40234375,0.024607035304348213,0.19630659011458224,0.08965016334079468,0.03994558054996198,650.4494669521227,0.9033203125,0.07136498343657512,0.08227065077488611,0.012981735169887543,0.16583333333333333,0.10026836395263672,16459481.0,0.10163333333333334,1866.9371337890625,7941.14501953125,0.17895174026489258,0.1265,0.05793465862901992,2.0,1189.2260243939818,1.962100704133718e-08,485.0,2.06115369216775e-09,0.16332779913785567,0.4563333333333333,0.0006758281351721962,0.01952,1420.050878249756,0.0
,161,0.0006784009447073913,0.0,-59.60348129272461,,1.0,,1816.032835252001,277955.475262978,-59.60348129272461,16.28423309326172,0.0,,13.837471961975098,0.18752142430360855,0.00298917293548584,0.09857268631458282,0.07531368047235602,,,,8192.0,0.0,-1729.43017578125,,,,0.7596486806869507,,,0.224691002513282,0.0,,,,1770219321.785214,13.837471961975098,,1816.032835252001,0.0,,0.22381477057933807,0.00244140625,0.08366052806377411,2.0,8058.626953125,,,0.5274763107299805,0.0,1.2554763294756413,0.0,,,-1.2189529385864262e-08,,,562.5425415039062,1.0,,0.08464892953634262,0.5299095511436462,,1.254638790152967,,,506.82391357421875,1.0,,,,1644.0,1644.0,0.7987461686134338,0.00016002484514903613,,-682.1541748046875,,0.9843580722808838,,,,,,,,,-682.1541748046875,90.63317012798507,,,7.148802978917956e-05,,1.0006565181538463,8192.0,38.0,,-0.0011783838272094727,0.0006561843047165894,0.0,,,94.5703125,,63.0,112.8591934730066,,2.9128434473335574e-06,,0.0,,0.9450979358294819,0.9841318130493164,2.672054538037628,1e-06,,211.650625705719,0.02192456557183755,8192.0,366.0908709280193,0.0,,,134316.0625,,,0.0,17.28423309326172,,0.0,0.0013777008280158043,,-1729.43017578125,0.22403481835499406,,,,0.19985723495483398,,0.0,161.0,2.0,0.0006507424352548696,,0.99951171875,-1.2189529385864262e-08,,5.318399053066969e-05,0.94677734375,,,,218.40234375,,,,,31.22454477334395,0.94677734375,,,0.012690568342804909,,0.09635109454393387,16697748.0,,562.5425415039062,8058.626953125,0.17514804005622864,,,2.0,1242.982103846036,-1.19828573730274e-08,741.0,2.06115369216775e-09,,,0.0006678644911062293,,2298.6572263274834,0.0
,162,0.000711557246177108,0.0,-49.59050369262695,,1.0,,1844.3443509140052,279808.62086354,-49.59050369262695,68.3779296875,0.0,,11.670980453491211,0.1891272643845727,0.002751648426055908,0.09765789657831192,0.07627216553220693,,,,8192.0,0.0,-1530.68505859375,,,,0.7665567398071289,,,0.22288549621589482,0.0,,,,1770221166.3217793,11.670980453491211,,1844.3443509140052,0.0,,0.22226238250732422,0.00244140625,0.0825837180018425,2.0,8113.0625,,,0.5245381593704224,0.0,1.2536375662311912,0.0,,,-1.2436989216269012e-08,,,1173.807373046875,1.0,,0.08161014318466187,1.6496896743774414,,1.2527478504925966,,,505.84893798828125,1.0,,,,3281.0,3281.0,0.7999564409255981,0.00017394400141821566,,-662.108154296875,,1.0182290077209473,,,,,,,,,-662.108154296875,91.10159655997995,,,3.7695979699492455e-05,,1.0006957342848182,8192.0,35.0,,-0.0006124675273895264,0.0006953799329494359,0.0,,,96.26953125,,70.0,116.20469359098934,,2.9366477143355496e-06,,0.0,,0.9458443033022096,1.0186078548431396,2.9244703999720514,1e-06,,211.650625705719,0.02177147435047843,8192.0,366.0375280699809,0.0,,,560618.25,,,0.0,69.3779296875,,0.0,0.0012658797204494476,,-1530.68505859375,0.22219011757988483,,,,0.20270311832427979,,0.0,162.0,2.0,0.0006897770779232815,,1.0,-1.2436989216269012e-08,,5.497701931744814e-05,0.96484375,,,,218.40234375,,,,,5.140544134192169,0.96484375,,,0.01243666186928749,,0.09502037614583969,16812712.0,,1173.807373046875,8113.0625,0.17443646490573883,,,2.0,1267.304132552992,-1.2339571142661043e-08,396.0,2.06115369216775e-09,,,0.0006585588500911399,,2278.9551191549576,0.0
,163,0.0006975266915105749,0.0,-48.446319580078125,,1.0,,1852.9538361179875,281676.083876069,-48.446319580078125,11.12440299987793,0.0,,11.79194450378418,0.1892746962651297,0.00288313627243042,0.09733376652002335,0.07637080841146529,,,,8192.0,0.0,-1939.456298828125,,,,0.7299481630325317,,,0.22541004430968314,0.0,,,,1770223019.4774597,11.79194450378418,,1852.9538361179875,0.0,,0.22165347635746002,0.00244140625,0.08210369944572449,2.0,8148.00048828125,,,0.5261101722717285,0.0,1.2566091595217586,0.0,,,-2.4639523754643733e-09,,,236.19065856933594,1.0,,0.08266555517911911,0.2759723961353302,,1.2557435361668468,,,505.59942626953125,1.0,,,,2652.0,2652.0,0.8004134893417358,0.00010222448658485339,,-673.5589599609375,,0.9769140481948853,,,,,,,,,-673.5589599609375,91.5184647749993,,,4.019303014501929e-05,,1.000675680115819,8192.0,39.0,,-0.0008918493986129761,0.0006753387096978258,0.0,,,101.78125,,146.0,116.72147775796475,,2.797448177105366e-06,,0.0,,0.9461706496082554,0.9768613576889038,1.7271392309921794,1e-06,,211.650625705719,0.0217817769301766,8192.0,368.01516655797604,0.0,,,89064.46875,,,0.0,12.12440299987793,,0.0,0.0013004373759031296,,-1939.456298828125,0.22473470505792648,,,,0.21057401597499847,,0.0,163.0,2.0,0.0006700865349102969,,1.0,-2.4639523754643733e-09,,4.723196616396308e-05,0.98291015625,,,,218.40234375,,,,,243.9457427128218,0.98291015625,,,0.012379319407045841,,0.09448301792144775,16895553.0,,236.19065856933594,8148.00048828125,0.1746818721294403,,,2.0,1274.4076988970046,-2.779015018106179e-09,516.0,2.06115369216775e-09,,,0.0006577917317827087,,2279.543163821725,0.0
,164,0.0006769153096684022,0.0,-48.44221115112305,,1.0,,1867.2672177149798,283558.174914364,-48.44221115112305,11.17251968383789,0.0,,15.603302955627441,0.18936153553147736,0.002624332904815674,0.09626724570989609,0.07693075357325939,,,,8192.0,0.0,-2504.7578125,,,,0.7146511077880859,,,0.22245870635379106,0.0,,,,1770224886.940557,15.603302955627441,,1867.2672177149798,0.0,,0.2205045372247696,0.0029296875,0.08113112300634384,2.0,8163.8740234375,,,0.5179705023765564,0.0,1.2528564147651196,0.0,,,-1.5879820125519473e-08,,,4872.86962890625,1.0,,0.08337573707103729,0.3091937303543091,,1.2520175287500024,,,505.7327880859375,1.0,,,,3548.0,3548.0,0.8011099100112915,0.00010144081623383781,,-680.6690063476562,,0.9750523567199707,,,,,,,,,-680.6690063476562,91.4046244850033,,,4.8896996304392815e-05,,1.0006559137254953,8192.0,36.0,,-0.0008269995450973511,0.000655586189168389,0.0,,,96.587890625,,176.0,118.95655577396974,,3.0665878957281123e-06,,0.0,,0.9467899285466947,0.9750537276268005,1.7161175020155497,1e-06,,211.650625705719,0.021775586656505443,8192.0,368.38687586801825,0.0,,,92257.6640625,,,0.0,12.17251968383789,,0.0,0.001330551691353321,,-2504.7578125,0.22180311905685812,,,,0.19280871748924255,,0.0,164.0,2.0,0.000650689628400869,,1.0,-1.5879820125519473e-08,,5.219201557338238e-05,0.98876953125,,,,218.40234375,,,,,83.30108728352934,0.98876953125,,,0.012207458727061749,,0.09333857893943787,16917426.0,,4872.86962890625,8163.8740234375,0.17370182275772095,,,2.0,1286.2525044740178,-1.565434537553756e-08,665.0,2.06115369216775e-09,,,0.0006560446111052443,,2264.997992721988,0.0
,165,0.0006702395585307386,0.0,-49.44929885864258,,1.0,,1881.89773336699,285432.553178432,-49.44929885864258,6.393994331359863,0.0,,11.840901374816895,0.189591479423089,0.002434253692626953,0.09836560487747192,0.0776598782112276,,,,8192.0,0.0,-1624.33349609375,,,,0.701172947883606,,,0.22239422239363194,0.0,,,,1770226769.0319667,11.840901374816895,,1881.89773336699,0.0,,0.22250507771968842,0.0009765625,0.08396511524915695,2.0,8183.341796875,,,0.5223188996315002,0.0,1.2528516575694084,0.0,,,1.127672977219163e-08,,,4169.29296875,1.0,,0.08242391794919968,0.15729889273643494,,1.2520266445353627,,,507.11639404296875,1.0,,,,4030.0,4030.0,0.7958465218544006,9.939630964040961e-05,,-674.503173828125,,0.9669016003608704,,,,,,,,,-674.503173828125,92.18287610495463,,,4.476797766983509e-05,,1.0006449036300182,8192.0,38.0,,-0.0006673634052276611,0.0006445748040277977,0.0,,,97.3125,,56.0,116.89192914700834,,3.1038559384910513e-06,,0.0,,0.945716130754606,0.9668702483177185,1.6856401480035856,1e-06,,211.650625705719,0.021761400377446814,8192.0,369.0468014930375,0.0,,,52850.0859375,,,0.0,7.393994331359863,,0.0,0.0013560131192207336,,-1624.33349609375,0.22174964647274464,,,,0.20317289233207703,,0.0,165.0,2.0,0.000641140715288202,,1.0,1.127672977219163e-08,,5.0848000682890415e-05,0.9951171875,,,,218.40234375,,,,,23.174724718090147,0.9951171875,,,0.012418818660080433,,0.09638393670320511,16958780.0,,4169.29296875,8183.341796875,0.17669816315174103,,,2.0,1301.5394863230176,1.083339906671199e-08,571.0,2.06115369216775e-09,,,0.0006577374895186949,,2252.88278147536,0.0
