timing_s/stop_profile,rollout_corr/rollout_rs_seq_fraction_low,rollout_corr/rollout_rs_std,val-core/beyondaime/reward/best@8/mean,timing_s/agent_loop/generate_sequences/max,actor/pg_loss,rollout_corr/rollout_rs_max,val-core/brumo25/reward/best@8/mean,val-aux/hmmt25/reward/best@2/mean,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/generate_sequences/min,prompt_length/clip_ratio,val-core/aime24/reward/mean@8,perf/total_num_tokens,actor/grad_norm,response_length/mean,rollout_corr/chi2_token,perf/max_memory_allocated_gb,val-aux/hmmt25/reward/worst@4/mean,val-aux/beyondaime/reward/best@2/mean,val-aux/brumo25/reward/std@8,critic/score/mean,val-aux/beyondaime/reward/worst@2/mean,val-core/beyondaime/reward/best@8/std,perf/cpu_memory_used_gb,timing_per_token_ms/gen,val-aux/aime25/reward/worst@4/mean,val-aux/brumo25/reward/worst@4/mean,val-aux/beyondaime/reward/worst@8/mean,response_length/min,rollout_corr/log_ppl_diff_min,val-core/hmmt25/reward/best@8/std,val-aux/aime24/reward/worst@8/mean,val-aux/hmmt25/reward/best@4/mean,val-core/hmmt25/reward/mean@8,distill/teacher_kl,rollout_corr/rollout_rs_seq_mean,prompt_length/mean,rollout_corr/rollout_rs_seq_min,rollout_corr/rollout_rs_seq_std,_timestamp,val-core/aime25/reward/mean@8,val-aux/beyondaime/reward/worst@2/std,timing_s/old_log_prob_pre,critic/advantages/max,val-aux/brumo25/reward/worst@8/std,val-aux/aime24/reward/worst@4/std,timing_s/save_checkpoint,val-aux/aime25/reward/worst@8/std,timing_per_token_ms/adv,rollout_corr/training_log_ppl,val-core/aime24/reward/best@8/mean,val-aux/aime25/reward/std@8,response/aborted_ratio,val-aux/aime24/reward/worst@2/std,timing_s/gen,timing_s/agent_loop/tool_calls/max,val-aux/brumo25/reward/worst@2/mean,num_turns/mean,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/hmmt25/reward/worst@2/mean,training/rollout_probs_diff_std,training/epoch,timing_s/update_actor,val-core/avg/reward/best@8/std,val-aux/aime24/reward/std@8,timing_s/agent_loop/tool_calls/min,val-aux/beyondaime/reward/best@4/std,timing_s/reward,rollout_corr/log_ppl_diff,timing_s/agent_loop/slowest/generate_sequences,timing_s/adv,response_length/max,val-aux/hmmt25/reward/worst@8/std,val-aux/aime25/reward/worst@2/mean,critic/rewards/mean,rollout_corr/kl,critic/advantages/mean,timing_s/agent_loop/slowest/tool_calls,val-core/aime25/reward/best@8/std,actor/is_ratio_mean,critic/rewards/max,actor/entropy,val-aux/num_turns/min,val-core/beyondaime/reward/mean@8,rollout_corr/k3_kl,val-aux/aime25/reward/best@4/mean,response_length/clip_ratio,response_length_non_aborted/mean,critic/returns/max,rollout_corr/log_ppl_abs_diff,val-aux/beyondaime/reward/best@2/std,val/generations,val-aux/aime24/reward/best@2/mean,timing_s/step,val-aux/hmmt25/reward/std@8,timing_s/agent_loop/generate_sequences/mean,critic/returns/mean,val-aux/beyondaime/reward/worst@4/mean,val-aux/brumo25/reward/best@4/std,perf/max_memory_reserved_gb,val-aux/hmmt25/reward/best@4/std,val-core/brumo25/reward/best@8/std,timing_s/agent_loop/tool_calls/mean,critic/advantages/min,rollout_corr/ppl_ratio,rollout_corr/rollout_rs_masked_fraction,timing_s/start_profile,val-aux/hmmt25/reward/worst@8/mean,val-aux/brumo25/reward/worst@8/mean,val-aux/aime25/reward/best@2/std,val-core/avg/reward/best@8/mean,rollout_corr/rollout_is_veto_fraction,val-aux/num_turns/mean,num_turns/max,_step,val-aux/aime24/reward/best@4/mean,rollout_corr/log_ppl_diff_max,val-aux/aime25/reward/worst@8/mean,val-aux/aime25/reward/best@2/mean,val-core/aime24/reward/best@8/std,val-core/aime25/reward/best@8/mean,critic/score/max,val-aux/aime24/reward/worst@4/mean,rollout_corr/rollout_ppl,val-aux/beyondaime/reward/worst@8/std,rollout_corr/rollout_rs_seq_max_deviation,val-aux/num_turns/max,response_length_non_aborted/max,val-core/brumo25/reward/mean@8,val-aux/brumo25/reward/worst@2/std,val-core/hmmt25/reward/best@8/mean,rollout_corr/rollout_rs_seq_max,actor/lr,rollout_corr/rollout_rs_min,val-aux/hmmt25/reward/worst@4/std,val-aux/aime24/reward/best@4/std,rollout_corr/rollout_rs_mean,timing_s/agent_loop/slowest/prompt_length,val-aux/hmmt25/reward/worst@2/std,training/rollout_probs_diff_valid,val-aux/beyondaime/reward/best@4/mean,response_length_non_aborted/clip_ratio,rollout_corr/rollout_rs_eff_sample_size,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/brumo25/reward/worst@4/std,critic/returns/min,rollout_corr/chi2_seq,prompt_length/min,timing_s/testing,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_rs_seq_fraction_high,training/global_step,prompt_length/max,num_turns/min,val-aux/aime25/reward/worst@4/std,val-aux/brumo25/reward/best@4/mean,val-aux/hmmt25/reward/best@2/std,timing_per_token_ms/update_actor,rollout_corr/rollout_rs_seq_masked_fraction,val-aux/aime24/reward/worst@8/std,val-aux/brumo25/reward/best@2/mean,adv/mean,val-aux/aime24/reward/worst@2/mean,_runtime,critic/rewards/min,perf/time_per_step,rollout_corr/training_ppl,rollout_corr/rollout_log_ppl,val-aux/brumo25/reward/best@2/std,val-aux/aime25/reward/worst@2/std,critic/score/min,perf/mfu/actor,training/rollout_probs_diff_max,val-aux/aime24/reward/best@2/std,val-core/avg/reward/mean@8,perf/throughput,rollout_corr/rollout_rs_ratio_fraction_low,val-aux/beyondaime/reward/std@8,training/rollout_probs_diff_mean,training/rollout_actor_probs_pearson_corr,response_length_non_aborted/min,val-aux/beyondaime/reward/worst@4/std
4.7520967200398445e-05,0.0,0.2309507131576538,,0.0,1.8054159824920646e-06,117.09473419189453,,,8192.0,0.0,0.0,,16961033.0,0.3117498755455017,8187.95361328125,0.13596889562904835,193.47679471969604,,,,-599.9671020507812,,,500.69732666015625,0.07762951951290249,,,,2329.0,-0.10695923864841461,,,,,0.07327436655759811,0.9742194414138794,93.80078125,0.7646200656890869,0.04268002510070801,1770552755.494027,,,118.91060883295722,4.585996150970459,,,,,9.951990914175791e-05,0.07459682319313288,,,0.0,,1301.7639010159764,0.0,,2.0,0.006779801100492477,,0.19281591475009918,0.0,368.28235382505227,,,0.0,,91.04630142997485,-0.04517457899055444,0.0,1.6879604631103575,8192.0,,,-599.9671020507812,-0.04472383788379375,-2.8110078709175923e-09,0.0,,1.0,4371.4013671875,0.21151112020015717,,,0.010629377993609523,,0.998046875,8187.95361328125,4.585996150970459,0.04517457899055444,,,,1882.2495724390028,,0.0,-2.8110078709175923e-09,,,200.275390625,,,0.0,-69.26756286621094,0.9559604111127555,0.08714503794908524,3.5488978028297424e-05,,,,,0.0,,2.0,171,,-0.00024765165289863944,,,,,4371.4013671875,,1.1283521028235555,,0.23537993431091309,,8192.0,,,,1.115022897720337,1e-05,2.06115369216775e-09,,,0.9741730093955994,60.0,,1.0,,0.998046875,0.9488801299921328,0.0,,-69.26756286621094,2.343508447812649e+17,36.0,,,0.0,171.0,389.0,2.0,,,,0.021713438905817367,1.0,,,-5.358857801951444e-09,,333911.924227652,-3225.3486328125,1882.2495724390028,1.0778768062591553,0.11977140151429921,,,-3225.3486328125,0.18998127616692745,1.0,,,2252.7609048706063,0.08036524057388306,,0.09685882925987244,0.6290555000305176,2329.0,
4.806392826139927e-05,0.0,0.22496972978115082,,0.0,1.2039141252806473e-06,183.86538696289062,,,8192.0,0.0,0.0,,16968644.0,0.2999802529811859,8189.291015625,0.12879428826272488,193.47679471969604,,,,-597.6663208007812,,,500.5430908203125,0.0781859790579547,,,,2644.0,-0.08961647748947144,,,,,0.07298144698143005,0.9753054976463318,96.1796875,0.759654700756073,0.041098207235336304,1770554642.3346806,,,114.30582439200953,4.123926162719727,,,,,0.00010119037419462717,0.07048927457071841,,,0.0,,1311.309283014969,0.0,,2.0,0.006307839881628752,,0.19073331356048584,0.0,367.62664708995726,,,0.0,,91.13164583593607,-0.04280134713917505,0.0,1.7170634359354153,8192.0,,,-597.6663208007812,-0.04239154205424711,2.3642148239133576e-09,0.0,,1.0,6308.80712890625,0.20001909136772156,,,0.010039436427177861,,0.99951171875,8189.291015625,4.123926162719727,0.04280134713917505,,,,1886.6494534700178,,0.0,2.3642148239133576e-09,,,200.275390625,,,0.0,-69.73982238769531,0.9582171766087413,0.08259071409702301,3.564800135791302e-05,,,,,0.0,,2.0,172,,-0.00023033819161355495,,,,,6308.80712890625,,1.1209251061081886,,0.240345299243927,,8192.0,,,,1.052734613418579,1e-05,2.06115369216775e-09,,,0.9752821326255798,75.0,,1.0,,0.99951171875,0.9513863000548811,0.0,,-69.73982238769531,2.3481058197294285e+17,40.0,,,0.0,172.0,549.0,2.0,,,,0.021665057448901473,1.0,,,3.0465050482320066e-09,,335797.75374151,-3857.69873046875,1886.6494534700178,1.07340276427567,0.11329062114236876,,,-3857.69873046875,0.19043994576455656,1.0,,,2248.5157442457635,0.07628287374973297,,0.0929403156042099,0.6252320408821106,2644.0,
4.691199865192175e-05,0.0,0.23205138742923737,,0.0,1.8912098671552968e-06,166.2469482421875,,,8192.0,0.0,0.0,,16968941.0,0.26157212257385254,8189.97119140625,0.13514510449022055,193.47679471969604,,,,-583.7264404296875,,,500.2786865234375,0.0780089733076739,,,,4037.0,-0.09543268382549286,,,,,0.0712733268737793,0.9713560342788696,95.64453125,0.7942939400672913,0.0427950955927372,1770556528.1642306,,,116.01120400498621,4.025036334991455,,,,,9.892340747849077e-05,0.07399695989442989,,,0.0,,1308.449267836986,0.0,,2.0,0.006783854216337204,,0.19617003202438354,0.0,367.76932215702254,,,0.0,,91.16984081896953,-0.04485709170694463,0.0,1.6786254650214687,8192.0,,,-583.7264404296875,-0.04445051890797913,9.192826500026285e-10,0.0,,1.0,4624.337890625,0.2137337476015091,,,0.010563581759925,,0.99951171875,8189.97119140625,4.025036334991455,0.04485709170694463,,,,1885.6302706979914,,0.0,9.192826500026285e-10,,,200.275390625,,,0.0,-70.3083724975586,0.9562566266395152,0.08957011252641678,4.691199865192175e-05,,,,,0.0,,2.0,173,,-0.000254594226134941,,,,,4624.337890625,,1.1272646337747574,,0.20570605993270874,,8192.0,,,,1.0568184852600098,1e-05,2.06115369216775e-09,,,0.9713387489318848,74.0,,1.0,,0.99951171875,0.9482134175586043,0.0,,-70.3083724975586,2.3492551610309018e+17,40.0,,,0.0,173.0,378.0,2.0,,,,0.021673086267258668,1.0,,,2.558003808772469e-09,,337683.389262228,-2819.02880859375,1885.6302706979914,1.077211955562234,0.11885405151406303,,,-2819.02880859375,0.19035853564750022,1.0,,,2249.7704432956943,0.08278626203536987,,0.09915220737457275,0.6193028688430786,4037.0,
4.761689342558384e-05,0.0,0.23463831841945648,,0.0,2.089357745704845e-06,280.5206298828125,,,8192.0,0.0,0.0,,16962238.0,0.264027863740921,8187.4052734375,0.13514810428023338,193.47679471969604,,,,-634.5443115234375,,,499.717529296875,0.07803333839430432,,,,2958.0,-0.08628307282924652,,,,,0.07750249654054642,0.967374861240387,94.9375,0.7482731342315674,0.047239724546670914,1770558413.7997375,,,116.47239855595399,4.452615261077881,,,,,9.943641705667357e-05,0.07422902705729939,,,0.0,,1308.4478797280462,0.0,,2.0,0.006863450165838003,,0.2026277482509613,0.0,367.21172121493146,,,0.0,,91.03934961999767,-0.04481288848910481,0.0,1.6866641719825566,8192.0,,,-634.5443115234375,-0.0443485844443785,-5.397850166843909e-09,0.0,,1.0,4598.3974609375,0.2177344262599945,,,0.010590570862405002,,0.99853515625,8187.4052734375,4.452615261077881,0.04481288848910481,,,,1885.4196627319325,,0.0,-5.397850166843909e-09,,,200.275390625,,,0.0,-69.47615814208984,0.956293678842485,0.09367850422859192,8.624093607068062e-05,,,,,0.0,,2.0,174,,-0.0002300271880812943,,,,,4598.3974609375,,1.127442279830575,,0.2517268657684326,,8192.0,,,,1.0824354887008667,1e-05,2.06115369216775e-09,,,0.9673283100128174,185.0,,1.0,,0.99853515625,0.9468795930293131,0.0,,-69.47615814208984,2.3446577904562995e+17,35.0,,,0.0,174.0,771.0,2.0,,,,0.02164877778598151,1.0,,,-2.8274451668863776e-09,,339568.027295209,-3630.1845703125,1885.4196627319325,1.0774523112922907,0.11904191557550803,,,-3630.1845703125,0.1905658937835603,1.0,,,2249.1329563496333,0.08681505173444748,,0.10289101302623749,0.6039024591445923,2958.0,
4.697695840150118e-05,0.0,0.22238263487815857,,0.0,2.3818712966208744e-06,161.5539093017578,,,8192.0,0.0,0.0,,16958260.0,0.2641070783138275,8187.30078125,0.122276964597404,193.47679471969604,,,,-577.745361328125,,,501.423095703125,0.07797201323547333,,,,2702.0,-0.10058142244815826,,,,,0.07056603580713272,0.9715757369995117,93.099609375,0.7932999730110168,0.044191088527441025,1770560298.428991,,,116.49118464300409,4.5329484939575195,,,,,0.00010021019001332353,0.06750309030758217,,,0.0,,1307.4029053510167,0.0,,2.0,0.0059112245216965675,,0.19492706656455994,0.0,367.2202330779983,,,0.0,,91.06561365793459,-0.040801514536724426,0.0,1.699390456895344,8192.0,,,-577.745361328125,-0.04034366345149465,1.183494191536738e-09,0.0,,1.0,2168.85986328125,0.195354163646698,,,0.009486132006713888,,0.99853515625,8187.30078125,4.5329484939575195,0.040801514536724426,,,,1884.4377406568965,,0.0,1.183494191536738e-09,,,200.275390625,,,0.0,-70.34223175048828,0.9601358552463353,0.08344292640686035,3.494403790682554e-05,,,,,0.0,,2.0,175,,-0.00023294929997064173,,,,,2168.85986328125,,1.115369400009513,,0.20670002698898315,,8192.0,,,,1.0854607820510864,1e-05,2.06115369216775e-09,,,0.9715217351913452,160.0,,1.0,,0.99853515625,0.9521909474407807,0.0,,-70.34223175048828,2.351553846318203e+17,41.0,,,0.0,175.0,559.0,2.0,,,,0.021654357998874784,1.0,,,-3.812598570185344e-10,,341454.356644552,-4053.6435546875,1884.4377406568965,1.0702115213498473,0.10830460535362363,,,-4053.6435546875,0.1905076526045557,1.0,,,2249.7771661705997,0.07753170281648636,,0.093683160841465,0.6082715392112732,2702.0,
5.439994856715202e-05,0.0,0.23295147716999054,,0.0,2.0388728723119698e-06,148.7843780517578,,,8192.0,0.0,0.0,,16984815.0,0.22981992363929749,8191.20068359375,0.13323913048952818,193.47679471969604,,,,-602.449951171875,,,499.86248779296875,0.07779391376971814,,,,6672.0,-0.0843614861369133,,,,,0.07354842871427536,0.9679688811302185,102.166015625,0.7815296053886414,0.04398882016539574,1770562184.767173,,,116.55158739502076,3.9382762908935547,,,,,9.898920529439601e-05,0.07271870496333577,,,0.0,,1305.0379461630946,0.0,,2.0,0.006738724187016487,,0.2006002962589264,0.0,371.0289484630339,,,0.0,,91.26852982095443,-0.04414465124136768,0.0,1.6813133389223367,8192.0,,,-602.449951171875,-0.04378585888480302,5.558080218293071e-09,0.0,,1.0,5378.56005859375,0.21471333503723145,,,0.010418420348287327,,0.9990234375,8191.20068359375,3.9382762908935547,0.04414465124136768,,,,1886.133172920905,,0.0,5.558080218293071e-09,,,200.275390625,,,0.0,-70.42781829833984,0.9569118092767894,0.09206615388393402,3.4176046028733253e-05,,,,,0.0,,2.0,176,,-0.0002254493738291785,,,,,5378.56005859375,,1.1247844640165567,,0.21847039461135864,,8192.0,,,,1.0632154941558838,1e-05,2.06115369216775e-09,,,0.9679695963859558,59.0,,1.0,,0.9990234375,0.9476082251583497,0.0,,-70.42781829833984,2.3527031889618534e+17,39.0,,,0.0,176.0,562.0,2.0,,,,0.02184474475954162,1.0,,,7.693953918419538e-09,,343344.02160084,-3871.589599609375,1886.133172920905,1.0757430866360664,0.11686335626291111,,,-3871.589599609375,0.1889218771157329,1.0,,,2251.274624168897,0.08532742410898209,,0.1015419140458107,0.6063628196716309,6672.0,
4.780793096870184e-05,0.0,0.23277807235717773,,0.0,2.2105642616399024e-06,144.7083740234375,,,8192.0,0.0,0.0,,16971809.0,0.27646011114120483,8187.81884765625,0.13097335491329432,193.47679471969604,,,,-594.1931762695312,,,499.669677734375,0.0782567682150719,,,,2573.0,-0.08376169204711914,,,,,0.07257038354873657,0.966230034828186,99.197265625,0.7608696222305298,0.0446912981569767,1770564074.4321108,,,113.654214688926,3.929328203201294,,,,,0.00010098165269209373,0.07224973328993656,,,0.0,,1312.26059109997,0.0,,2.0,0.0067319064401090145,,0.20216959714889526,0.0,370.0617405140074,,,0.0,,91.22700634691864,-0.04335899950820021,0.0,1.7138413219945505,8192.0,,,-594.1931762695312,-0.04298781215038616,4.3354372869508495e-10,0.0,,1.0,8948.73828125,0.21450413763523102,,,0.010285069969540928,,0.9990234375,8187.81884765625,3.929328203201294,0.04335899950820021,,,,1889.4691641560057,,0.0,4.3354372869508495e-10,,,200.275390625,,,0.0,-70.13021087646484,0.9576678103767335,0.09328095614910126,3.494496922940016e-05,,,,,0.0,,2.0,177,,-0.006732705049216747,,,,,8948.73828125,,1.123428726568818,,0.23913037776947021,,8192.0,,,,1.0749328136444092,1e-05,2.06115369216775e-09,,,0.966196596622467,75.0,,1.0,,0.9990234375,0.9475438952798159,0.0,,-70.13021087646484,2.353852531605504e+17,34.0,,,0.0,177.0,427.0,2.0,,,,0.021804495944657838,1.0,,,-2.312233071677383e-09,,345234.800273997,-4111.2275390625,1889.4691641560057,1.0752642108127475,0.11560873340931721,,,-4111.2275390625,0.18923522667619877,1.0,,,2245.578986146226,0.0865490511059761,,0.10202595591545105,0.6034156680107117,2573.0,
4.896102473139763e-05,0.0,0.23007945716381073,,0.0,1.995185986203296e-06,201.71371459960938,,,8192.0,0.0,0.0,,16978749.0,0.26466745138168335,8190.11181640625,0.13004691060632467,193.47679471969604,,,,-589.1697387695312,,,503.53021240234375,0.07811940897777915,,,,4575.0,-0.08810615539550781,,,,,0.0719367191195488,0.9696242809295654,100.29296875,0.7814028263092041,0.04418609291315079,1770565965.2106407,,,116.03772960498463,4.308716297149658,,,,,9.945992045750534e-05,0.07166467700153589,,,0.0,,1310.324110458023,0.0,,2.0,0.006591587793081999,,0.19829577207565308,0.0,370.72710077499505,,,0.0,,91.24290502991062,-0.04310108251229394,0.0,1.6887050250079483,8192.0,,,-589.1697387695312,-0.042736076095025055,4.922847907096184e-09,0.0,,1.0,8014.9453125,0.20864228904247284,,,0.010169800341827795,,0.9990234375,8190.11181640625,4.308716297149658,0.04310108251229394,,,,1890.5798307969235,,0.0,4.922847907096184e-09,,,200.275390625,,,0.0,-70.09268188476562,0.9579160707071424,0.08934351801872253,4.6881032176315784e-05,,,,,0.0,,2.0,178,,-0.0060327015817165375,,,,,8014.9453125,,1.122483423911035,,0.2185971736907959,,8192.0,,,,1.0551460981369019,1e-05,2.06115369216775e-09,,,0.9696141481399536,90.0,,1.0,,0.9990234375,0.948915873189323,0.0,,-70.09268188476562,2.353852531605504e+17,36.0,,,0.0,178.0,985.0,2.0,,,,0.021834771264655307,1.0,,,2.813055788308816e-09,,347123.770256409,-5165.0634765625,1890.5798307969235,1.074633271433413,0.11476575903361663,,,-5165.0634765625,0.18899418912686555,1.0,,,2245.1774745797247,0.08275192975997925,,0.09885570406913757,0.6101329326629639,4575.0,
4.780897870659828e-05,0.0,0.23826712369918823,,0.0,1.677766253038726e-06,439.1808776855469,,,8192.0,0.0,0.0,,16972764.0,0.30043599009513855,8192.0,0.14035812206566334,193.47679471969604,,,,-573.3798828125,,,500.38983154296875,0.07810356725341389,,,,8192.0,-0.08547462522983551,,,,,0.06999266147613525,0.9691659212112427,95.482421875,0.5427402257919312,0.046418122947216034,1770567854.180788,,,114.01499878801405,4.522650718688965,,,,,0.00010122530236999534,0.07623944236547686,,,0.0,,1310.3604181810515,0.0,,2.0,0.007339298725128174,,0.20223715901374817,0.0,370.8376600140473,,,0.0,,91.28270330105443,-0.04626509912486654,0.0,1.7180731679545715,8192.0,,,-573.3798828125,-0.04589592826960143,3.5530383080129013e-09,0.0,,1.0,3334.42041015625,0.22114978730678558,,,0.011052188994653989,,1.0,8192.0,4.522650718688965,0.04626509912486654,,,,1888.7776513840072,,0.0,3.5530383080129013e-09,,,200.275390625,,,0.0,-72.284423828125,0.9548957571387291,0.09486669301986694,3.3279997296631336e-05,,,,,0.0,,2.0,179,,-0.0063144853338599205,,,,,3334.42041015625,,1.131244046613574,,0.45725977420806885,,8192.0,,,,1.064296007156372,1e-05,2.06115369216775e-09,,,0.9691659212112427,88.0,,1.0,,1.0,0.9454912196741696,0.0,,-72.284423828125,2.353852531605504e+17,36.0,,,0.0,179.0,501.0,2.0,,,,0.021848984644695896,1.0,,,7.459772355389305e-09,,350192.367462542,-2304.2998046875,1888.7776513840072,1.0795757845044136,0.1225045410101302,,,-2304.2998046875,0.1888360340754657,1.0,,,2246.5275342975333,0.08752739429473877,,0.10428334772586823,0.6075051426887512,8192.0,
4.9632973968982697e-05,0.0,0.22897358238697052,0.14499,0.0,1.927189880568392e-06,101.64134979248047,0.5015333333333334,0.11173333333333334,8192.0,0.0,0.0,0.175,16974438.0,0.2889152467250824,8191.4619140625,0.1272375639528036,193.47679471969604,0.06699999999999999,0.09823,0.18986685707410575,-608.039794921875,0.047720000000000005,0.03178439663337305,501.48333740234375,0.07815714175147792,0.07783333333333334,0.15450000000000003,0.030510000000000002,7090.0,-0.08818897604942322,0.05123918755426949,0.0373,0.14056666666666667,0.09166666666666666,0.07422848045825958,0.968075156211853,96.837890625,0.7717418670654297,0.04547983780503273,1770570930.5581434,0.16666666666666666,0.038466777607292856,114.41508470394183,4.103837966918945,0.05058796704205342,0.05002232284911544,,0.038176904560825106,9.816545213305846e-05,0.07041423636837862,0.4361666666666667,0.1236110155831342,0.0,0.12767156432512614,1311.1731199369533,0.0,0.21713333333333332,2.0,0.006422405131161213,0.07163333333333334,0.20010608434677124,0.0,371.0532873219345,0.06770992787870558,0.19630659011458215,0.0,0.04868881016991872,91.35413901798893,-0.04231317213270813,0.0,1.6663033809745684,8192.0,0.0,0.114,-608.039794921875,-0.041918211689335294,-6.523306339545343e-09,0.0,0.059596514041928325,1.0,4633.91552734375,0.2059146612882614,2.0,0.0725,0.009916640221490525,0.26613333333333333,0.99951171875,8191.4619140625,4.103837966918945,0.04231317213270813,0.05812384378257996,"{'artifact_path': 'wandb-client-artifact://d1qkdjvjuhir1ujqn74vfupfxrb3px9m2atnr6zkqjqjarbry11tm9rkvt7ii5iu9v7urvo160cayxtx3fxeg2k77qdvb2549pnq2ze8hdrriuuuesy070x1swcbt8kg/val/generations.table.json', 'sha256': 'fdcfab8076f94d59ffa49fc3c6ca88df785dc303a8de7fadf201c28fd2208cab', 'size': 4681301.0, 'path': 'media/table/val/generations_179_fdcfab8076f94d59ffa4.table.json', '_type': 'table-file', 'nrows': 19, 'log_mode': 'IMMUTABLE', 'ncols': 31, '_latest_artifact_path': 'wandb-client-artifact://i4kvsal17q5b45acyjmyzwdt8l96xxbyvwxw9dzdm2zvhgr3l8n4ztyzw3hvu918p6rtfz3yb791sfw522v1qaa34al2pe7mm101pz1e1m91n4inh6trg7xdrb9ookma:latest/val/generations.table.json'}",0.2578666666666667,3076.1823348150356,0.05091544105168621,0.0,-6.523306339545343e-09,0.03430999999999999,0.1195424318539388,200.275390625,0.06353291116898634,0.06792173834042445,0.0,-70.36681365966797,0.9586733235046268,0.08979111909866333,3.683299291878939e-05,0.06666666666666667,0.11523333333333331,0.1113630191553072,0.31122466666666665,0.0,2.0,2.0,180,0.35056666666666664,-0.005627219565212727,0.0516,0.22003333333333336,0.12800780282353258,0.30233333333333334,4633.91552734375,0.0502,1.1202178820967674,0.0036078805917084517,0.2282581329345703,2.0,8192.0,0.3,0.15583664751963722,0.1711,1.0528013706207275,1e-05,2.06115369216775e-09,0.004602089768129337,0.18798171153062607,0.9680757522583008,75.0,0.02400807309924893,1.0,0.12443000000000001,0.99951171875,0.9492822619978522,0.0,0.1027315236866299,-70.36681365966797,2.353852531605504e+17,41.0,1185.9599285830045,0.08709771138766315,0.0,180.0,541.0,2.0,0.064489731824894,0.45519999999999994,0.06132712466410049,0.02185953298259032,1.0,0.0168577254183643,0.3852,-5.627950550035621e-09,0.09166666666666669,352086.596513409,-2737.8154296875,3076.1823348150356,1.0732982978224754,0.1127274080645293,0.16923213308233195,0.09594159117242844,-2737.8154296875,0.18874850996541503,1.0,0.2086086095917241,0.16116666666666668,1379.5051912146032,0.0833687111735344,0.05644822140597734,0.09914693236351013,0.6042314767837524,7090.0,0.016564736904387325
4.9408990889787674e-05,0.0,0.2331586480140686,,0.0,2.4090946117993894e-06,103.72895812988281,,,8192.0,0.0,0.0,,16974355.0,0.24103371798992157,8191.66943359375,0.1368815889582038,193.47679471969604,,,,-585.764892578125,,,500.974365234375,0.07800587576275228,,,,7515.0,-0.0940055400133133,,,,,0.07150739431381226,0.9737964868545532,96.58984375,0.7824212312698364,0.043773844838142395,1770572817.0069902,,,116.39584542100783,4.128897666931152,,,,,0.00010053869610775208,0.07395663351053372,,,0.0,,1308.6686169629684,0.0,,2.0,0.007087337784469128,,0.19764381647109985,0.0,367.606234778068,,,0.0,,91.28753458790015,-0.045200022505014203,0.0,1.706579518970102,8192.0,,,-585.764892578125,-0.04479987169906963,3.026509043380088e-09,0.0,,1.0,7022.5703125,0.2086653858423233,,,0.010722298378823325,,0.99951171875,8191.66943359375,4.128897666931152,0.045200022505014203,,,,1886.2300837169169,,0.0,3.026509043380088e-09,,,200.275390625,,,0.0,-70.43014526367188,0.955929511692375,0.08881843835115433,4.620908293873072e-05,,,,,0.0,,2.0,181,,-0.005506413988769054,,,,,7022.5703125,,1.1275910204276443,,0.21757876873016357,,8192.0,,,,1.0579129457473755,1e-05,2.06115369216775e-09,,,0.9737961888313293,92.0,,1.0,,0.99951171875,0.9479873172377778,0.0,,-70.43014526367188,2.353852531605504e+17,40.0,,,0.0,181.0,326.0,2.0,,,,0.02165656572977695,1.0,,,3.833045880696773e-09,,353962.150965062,-3531.75390625,1886.2300837169169,1.0771572543308139,0.11915665550623089,,,-3531.75390625,0.19052315863753094,1.0,,,2249.772594888203,0.08173110336065292,,0.09897324442863464,0.6129767298698425,7515.0,
4.928000271320343e-05,0.0,0.23878900706768036,,0.0,2.1620997037175016e-06,242.96017456054688,,,8192.0,0.0,0.0,,16973053.0,0.34182170033454895,8190.67626953125,0.13817830197513103,193.47679471969604,,,,-599.3541870117188,,,500.28826904296875,0.07724214218678896,,,,5481.0,-0.08670566976070404,,,,,0.07317516952753067,0.9656100273132324,96.947265625,0.7835302352905273,0.04527350887656212,1770574692.5613563,,,115.60824121301994,4.7208638191223145,,,,,9.927353605971136e-05,0.07535156104131602,,,0.0,,1295.6987003230024,0.0,,2.0,0.007328085135668516,,0.2051628977060318,0.0,370.64141368097626,,,0.0,,91.12378840299789,-0.04570503087597899,0.0,1.684974989038892,8192.0,,,-599.3541870117188,-0.04530990954663139,5.596033414434487e-09,0.0,,1.0,4361.47607421875,0.22228515148162842,,,0.010831886313098948,,0.99951171875,8190.67626953125,4.7208638191223145,0.04570503087597899,,,,1875.3336241910001,,0.0,5.596033414434487e-09,,,200.275390625,,,0.0,-70.44670104980469,0.9554290231317282,0.09751596301794052,6.451189983636141e-05,,,,,0.0,,2.0,182,,-0.008285032585263252,,,,,4361.47607421875,,1.1295855892822146,,0.21646976470947266,,8192.0,,,,1.0587141513824463,1e-05,2.06115369216775e-09,,,0.9656000733375549,78.0,,1.0,,0.99951171875,0.9449893397878141,0.0,,-70.44670104980469,2.353852531605504e+17,40.0,,,0.0,182.0,349.0,2.0,,,,0.021837050392818327,1.0,,,2.8383337902226913e-09,,355811.581951192,-4097.62060546875,1875.3336241910001,1.0786071550101042,0.12105659150984138,,,-4097.62060546875,0.1889465135004827,1.0,,,2262.6711296932567,0.09018787741661072,,0.10630004853010178,0.6010333895683289,5481.0,
